genre	rating	review
Thriller	8	"
Thriller	8	It's one heck of a thrill ride.
Thriller	8	*
Thriller	8	** (out of four)
Comedy	7	Great fun for a dark (and, yes, stormy) night.
Comedy	7	Lighten up, take off the critic's hat, and enjoy.
Horror	7	Great fun for a dark (and, yes, stormy) night.
Horror	7	Lighten up, take off the critic's hat, and enjoy.
Adventure	9	This movie was highly entertaining.
Adventure	9	The soundtrack (Bian Adams) is simply beautiful and inspiring.
Adventure	9	Even more impressive is Brian Adams doing all the songs in French as well.
Adventure	9	The score is also uplifting and dramatic.
Adventure	9	The result is truly stunning.
Adventure	9	The story is compelling and well narrated.
Adventure	9	I don't understand anyone who would rank this movie less than a 7.
Adventure	9	Definately a keeper in my household.
Animation	9	This movie was highly entertaining.
Animation	9	The soundtrack (Bian Adams) is simply beautiful and inspiring.
Animation	9	Even more impressive is Brian Adams doing all the songs in French as well.
Animation	9	The score is also uplifting and dramatic.
Animation	9	The result is truly stunning.
Animation	9	The story is compelling and well narrated.
Animation	9	I don't understand anyone who would rank this movie less than a 7.
Animation	9	Definately a keeper in my household.
Drama	9	This movie was highly entertaining.
Drama	9	The soundtrack (Bian Adams) is simply beautiful and inspiring.
Drama	9	Even more impressive is Brian Adams doing all the songs in French as well.
Drama	9	The score is also uplifting and dramatic.
Drama	9	The result is truly stunning.
Drama	9	The story is compelling and well narrated.
Drama	9	I don't understand anyone who would rank this movie less than a 7.
Drama	9	Definately a keeper in my household.
Action	9	i liked this film a lot.
Action	9	it's dark
Action	9	, what he's good at, what he's been trained to do.
Action	9	i would thoroughly recommend this movie to anyone.
Crime	9	i liked this film a lot.
Crime	9	it's dark
Crime	9	, what he's good at, what he's been trained to do.
Crime	9	i would thoroughly recommend this movie to anyone.
Drama	9	i liked this film a lot.
Drama	9	it's dark
Drama	9	, what he's good at, what he's been trained to do.
Drama	9	i would thoroughly recommend this movie to anyone.
Action	7	But, again, that's not what it's about.
Drama	7	But, again, that's not what it's about.
Sci-Fi	7	But, again, that's not what it's about.
Drama	7	Here's a real weirdo for you.
Drama	7	Tony March is on-target as the evil, shotgun-happy Dean.
Drama	7	The movie's overall tone is truly disturbing.
Drama	7	SHALLOW GRAVE is a must for misanthropes, misogynists and nihilists the world over.
Horror	7	Here's a real weirdo for you.
Horror	7	Tony March is on-target as the evil, shotgun-happy Dean.
Horror	7	The movie's overall tone is truly disturbing.
Horror	7	SHALLOW GRAVE is a must for misanthropes, misogynists and nihilists the world over.
Drama	10	All the elements of a great film are here.
Drama	10	The visuals, though shot on digital, were gorgeous in places.
Short	10	All the elements of a great film are here.
Short	10	The visuals, though shot on digital, were gorgeous in places.
Thriller	10	All the elements of a great film are here.
Thriller	10	The visuals, though shot on digital, were gorgeous in places.
Biography	9	I can say that it is the best film I have seen all year.
Biography	9	Antwone Fisher's story is one that should find resonance with any empathic individual.
Biography	9	He is understatedly, and thoughtfully, portrayed by Derek Luke.
Drama	9	I can say that it is the best film I have seen all year.
Drama	9	Antwone Fisher's story is one that should find resonance with any empathic individual.
Drama	9	He is understatedly, and thoughtfully, portrayed by Derek Luke.
Comedy	10	Saw this movie on its release and have treasured it since.
Comedy	10	Loved Paul Bartel's "doctor" and Ray Sharkey's manservant.
Comedy	10	This was raunchy and crude, but thank god!
Comedy	10	Unless you're a prude, I heartily recommend this movie.
Comedy	10	Mary Woronov and Robert Beltran were in "Night of the Comet" together.
Comedy	10	They were all three in "Eating Raoul".
Drama	8	This is the kind of film that doesn't get the exposure it deserves.
Romance	8	This is the kind of film that doesn't get the exposure it deserves.
Drama	7	Academy Award winner Robert Redford (Best Director.
Drama	7	Also starring Emily LLoyd as wild-hearted Jessie Burns.
Drama	7	The film won an Academy Award for Best Cinematopghaphy in 1993.
Action	10	"
Action	10	Oh well.
Action	10	I can't imagine watching it on
Action	10	it's own, however.
Crime	10	"
Crime	10	Oh well.
Crime	10	I can't imagine watching it on
Crime	10	it's own, however.
Drama	10	"
Drama	10	Oh well.
Drama	10	I can't imagine watching it on
Drama	10	it's own, however.
Drama	10	I have complained to ABC about the cancellation of six degrees.
Drama	10	Just go onto the official site and the rest is simple enough.
Drama	10	I do not understand why this show has been cancelled.
Drama	10	What a fantastic show, cast and characters.
Drama	10	The whole concept is gripping viewing!
Drama	10	I am astounded that my favourite show is over after just one series.
Drama	10	Why is this?
Action	9	Hardcastle and McCormick is an excellent TV show.
Action	9	This show is just good clean television.
Action	9	The relationship between Hardcastle and McCormick is quite amusing.
Action	9	Especially with the Coyote!
Action	9	I only wish they made clean television like this today I highly recommend this!
Crime	9	Hardcastle and McCormick is an excellent TV show.
Crime	9	This show is just good clean television.
Crime	9	The relationship between Hardcastle and McCormick is quite amusing.
Crime	9	Especially with the Coyote!
Crime	9	I only wish they made clean television like this today I highly recommend this!
Drama	9	Hardcastle and McCormick is an excellent TV show.
Drama	9	This show is just good clean television.
Drama	9	The relationship between Hardcastle and McCormick is quite amusing.
Drama	9	Especially with the Coyote!
Drama	9	I only wish they made clean television like this today I highly recommend this!
Comedy	8	Very good results.
Drama	8	Very good results.
Romance	8	Very good results.
Music	10	Maybe the greatest film ever about jazz.
Music	10	It IS jazz.
Music	10	The opening shot continues to haunt my reverie.
Music	10	Lester, of course, is wonderful and out of this world.
Music	10	If you can, find the music; it's available on CD.
Music	10	All lovers of jazz and film noir should study this tremendous jewel.
Music	10	What shadows and light - what music - what a hat!
Short	10	Maybe the greatest film ever about jazz.
Short	10	It IS jazz.
Short	10	The opening shot continues to haunt my reverie.
Short	10	Lester, of course, is wonderful and out of this world.
Short	10	If you can, find the music; it's available on CD.
Short	10	All lovers of jazz and film noir should study this tremendous jewel.
Short	10	What shadows and light - what music - what a hat!
Drama	8	and I would love to hear it again.
Drama	8	There must be some commercial or copyright reason why this movie is not available.
Drama	8	Anyone know why?
Drama	8	I doubt its anything to do with a lack of quality or interest.
History	8	and I would love to hear it again.
History	8	There must be some commercial or copyright reason why this movie is not available.
History	8	Anyone know why?
History	8	I doubt its anything to do with a lack of quality or interest.
Romance	8	and I would love to hear it again.
Romance	8	There must be some commercial or copyright reason why this movie is not available.
Romance	8	Anyone know why?
Romance	8	I doubt its anything to do with a lack of quality or interest.
Family	8	I was clicking through the channels and found this..
Family	8	I read the synopsis and suddenly saw Elisha Cuthbert
Family	8	...
Family	8	I thought okay....and watched the movie..
Family	8	i didn't realise Elisha had done films before....
Family	8	'The
Sci-Fi	8	I was clicking through the channels and found this..
Sci-Fi	8	I read the synopsis and suddenly saw Elisha Cuthbert
Sci-Fi	8	...
Sci-Fi	8	I thought okay....and watched the movie..
Sci-Fi	8	i didn't realise Elisha had done films before....
Sci-Fi	8	'The
Comedy	10	This film is one of those that has a resounding familiarity to it.
Comedy	10	This surely deserves recognition for both the film and the actors!
Comedy	10	To see this film is to find a real treasure and delight in it.
Drama	10	This film is one of those that has a resounding familiarity to it.
Drama	10	This surely deserves recognition for both the film and the actors!
Drama	10	To see this film is to find a real treasure and delight in it.
Animation	10	Yaitate!!
Animation	10	Japan is a really fun show
Animation	10	and I really like it!
Comedy	10	Yaitate!!
Comedy	10	Japan is a really fun show
Comedy	10	and I really like it!
Biography	8	'
Biography	8	While the second half deals with Woods looking for answers on Biko's death.
Drama	8	'
Drama	8	While the second half deals with Woods looking for answers on Biko's death.
History	8	'
History	8	While the second half deals with Woods looking for answers on Biko's death.
Fantasy	9	It has my favorite kind of gore too, supernatural and splattery.
Horror	9	It has my favorite kind of gore too, supernatural and splattery.
Mystery	9	It has my favorite kind of gore too, supernatural and splattery.
Horror	7	"
Horror	7	Right to Die" is not very suspenseful
Horror	7	Spoilers here
Horror	7	End of Spoiler.
Comedy	8	*
Comedy	8	****** SPOILER!
Comedy	8	*
Comedy	8	but she thinks he is to old for it.
Romance	8	*
Romance	8	****** SPOILER!
Romance	8	*
Romance	8	but she thinks he is to old for it.
Action	8	This is one of the best of the genre.
Action	8	It rivals the Zatoichi series (also starring Katsu) in exciting swordplay.
Drama	8	This is one of the best of the genre.
Drama	8	It rivals the Zatoichi series (also starring Katsu) in exciting swordplay.
History	8	This is one of the best of the genre.
History	8	It rivals the Zatoichi series (also starring Katsu) in exciting swordplay.
Horror	7	Email me for a chance to see it.....
Horror	7	its fabulous to see it again.
Western	7	Email me for a chance to see it.....
Western	7	its fabulous to see it again.
Drama	9	I loved this mini series.
Drama	9	As an anglophile who loves romances... this movie was just my cup of tea
Comedy	8	People were so naive back then
Comedy	8	It's a shame this film wasn't a bigger hit.
Comedy	8	It deserved more recognition.
Comedy	8	Oh well.
Comedy	8	It's an instant classic nonetheless.
Drama	8	People were so naive back then
Drama	8	It's a shame this film wasn't a bigger hit.
Drama	8	It deserved more recognition.
Drama	8	Oh well.
Drama	8	It's an instant classic nonetheless.
Horror	8	People were so naive back then
Horror	8	It's a shame this film wasn't a bigger hit.
Horror	8	It deserved more recognition.
Horror	8	Oh well.
Horror	8	It's an instant classic nonetheless.
Drama	10	Paradise did not come easy.
Romance	10	Paradise did not come easy.
Drama	10	Personnaly I really loved this movie, and it particularly moved me.
Drama	10	This movie is a classic that deserves to be seen by anyone.
Drama	10	Her artistry is the biggest, and that will surely please you!
Music	10	Personnaly I really loved this movie, and it particularly moved me.
Music	10	This movie is a classic that deserves to be seen by anyone.
Music	10	Her artistry is the biggest, and that will surely please you!
Romance	10	Personnaly I really loved this movie, and it particularly moved me.
Romance	10	This movie is a classic that deserves to be seen by anyone.
Romance	10	Her artistry is the biggest, and that will surely please you!
Biography	10	This movie is simply awesome.
Biography	10	It was a very sensitive issue and movie was superb.
Biography	10	There have been so many movies in India which would have become milestone or mega
Biography	10	hits if the love story part would not be unnecessarily added.
Drama	10	This movie is simply awesome.
Drama	10	It was a very sensitive issue and movie was superb.
Drama	10	There have been so many movies in India which would have become milestone or mega
Drama	10	hits if the love story part would not be unnecessarily added.
History	10	This movie is simply awesome.
History	10	It was a very sensitive issue and movie was superb.
History	10	There have been so many movies in India which would have become milestone or mega
History	10	hits if the love story part would not be unnecessarily added.
Crime	10	This is a must see for anybody who loves thriller's specially political thriller.
Crime	10	One scene that stands out is Milgram experiment it is shot to perfection
Drama	10	This is a must see for anybody who loves thriller's specially political thriller.
Drama	10	One scene that stands out is Milgram experiment it is shot to perfection
Mystery	10	This is a must see for anybody who loves thriller's specially political thriller.
Mystery	10	One scene that stands out is Milgram experiment it is shot to perfection
Biography	9	I do recommend this movie to everyone, especially to classic movie-lovers.
Drama	9	I do recommend this movie to everyone, especially to classic movie-lovers.
Action	9	I would almost give it 10 out of 10.
Action	9	It is a black and white film and its quiet dark in a few scenes
Action	9	so it's worth watching it on a good T.V, or plasma.
Animation	9	I would almost give it 10 out of 10.
Animation	9	It is a black and white film and its quiet dark in a few scenes
Animation	9	so it's worth watching it on a good T.V, or plasma.
Sci-Fi	9	I would almost give it 10 out of 10.
Sci-Fi	9	It is a black and white film and its quiet dark in a few scenes
Sci-Fi	9	so it's worth watching it on a good T.V, or plasma.
Adventure	8	I was very surprised with this film.
Comedy	8	I was very surprised with this film.
Drama	8	I was very surprised with this film.
Comedy	9	There is nothing unique or daring about the story lines.
Comedy	9	However, I don't believe that anyone has ever topped this comedy.
Drama	10	It's peak years were between 1968 and 1972.
Drama	10	And her seemingly deliberate fade into obscurity
Drama	10	right when her career was taking off only heightens her mystique.
Drama	7	This is a racist movie, but worthy of study and enjoyment.
Drama	7	First time through it the natural inclination is to focus on Erbe & Dad.
Drama	7	That's cool, long as you recognize it as fiction.
Drama	7	This film has a lot of strong points.
Drama	7	The soft-focus camera work is moody and imaginative.
